T° Extérieure;H% Extérieure;Dew Point;Ressentie;Vent;Rafale;Pression R;Luminosité;UVI;Pluie Heure;Pluie Jour;Semaine;Pluie mois;Pluie Année;Pm2.5;;;
0.5;90;-0.9;0.5;1.8;2.2;1022.3;0;0;0;0;44;0;162.6;-1.6;-0.8;00:48;
0.5;90;-0.9;0.5;0;1.8;1022.2;0;0;0;0;44;0;162.6;-1.6;-0.8;00:49;
0.5;90;-0.9;0.5;0;0;1022.1;0;0;0;0;44;0;162.6;-1.6;-0.9;00:50;
0.4;90;-1;0.4;0;0;1022.3;0;0;0;0;44;0;162.6;-1.6;-0.9;00:51;
0.4;90;-1;0.4;0;0;1022.3;0;0;0;0;44;0;162.6;-1.6;-0.9;00:52;
0.3;90;-1.1;0.3;0;0;1022.2;0;0;0;0;44;0;162.6;-1.6;-0.9;00:53;
0.3;90;-1.1;0.3;0;1.8;1022.2;0;0;0;0;44;0;162.6;-1.6;-0.9;00:54;
0.2;90;-1.2;0.2;1.8;2.5;1022.2;0;0;0;0;44;0;162.6;-1.6;-0.9;00:55;
0.3;90;-1.1;0.3;2.2;2.2;1022.2;0;0;0;0;44;0;162.6;-1.7;-0.9;00:56;
0.3;91;-1;0.3;2.9;2.9;1022;0;0;0;0;44;0;162.6;-1.7;-0.9;00:57;
0.3;91;-1;0.3;3.2;3.2;1022.1;0;0;0;0;44;0;162.6;-1.7;-0.9;00:58;
0.3;91;-1;0.3;2.2;2.9;1022.2;0;0;0;0;44;0;162.6;-1.7;-0.9;00:59;
0.3;91;-1;0.3;1.8;2.2;1022.1;0;0;0;0;44;0;162.6;-1.7;-0.9;01:00;
0.3;91;-1;0.3;1.8;2.5;1022.1;0;0;0;0;44;0;162.6;-1.7;-0.9;01:01;
0.3;91;-1;0.3;2.2;3.2;1022.1;0;0;0;0;44;0;162.6;-1.6;-0.9;01:02;
0.4;91;-0.9;0.4;2.2;2.5;1022;0;0;0;0;44;0;162.6;-1.7;-0.9;01:03;
0.4;91;-0.9;0.4;2.5;4;1021.9;0;0;0;0;44;0;162.6;-1.7;-0.9;01:04;
0.4;91;-0.9;0.4;0;0;1022;0;0;0;0;44;0;162.6;-1.6;-0.9;01:05;
0.4;91;-0.9;0.4;1.8;2.9;1022.3;0;0;0;0;44;0;162.6;-1.6;-0.8;01:06;
0.4;91;-0.9;0.4;1.8;2.5;1022;0;0;0;0;44;0;162.6;-1.6;-0.8;01:07;
0.4;91;-0.9;0.4;0;1.8;1022.1;0;0;0;0;44;0;162.6;-1.6;-0.8;01:08;
0.3;91;-1;0.3;1.8;1.8;1022.1;0;0;0;0;44;0;162.6;-1.6;-0.8;01:09;
0.3;91;-1;0.3;0;1.8;1022.1;0;0;0;0;44;0;162.6;-1.7;-0.8;01:10;
0.3;91;-1;0.3;0;0;1022.1;0;0;0;0;44;0;162.6;-1.7;-0.8;01:11;
0.2;91;-1.1;0.2;0;0;1022.1;0;0;0;0;44;0;162.6;-1.7;-0.8;01:12;
0.2;91;-1.1;0.2;1.8;1.8;1022.2;0;0;0;0;44;0;162.6;-1.7;-0.8;01:13;
0.2;91;-1.1;0.2;2.5;2.5;1022;0;0;0;0;44;0;162.6;-1.7;-0.8;01:14;
0.2;91;-1.1;0.2;0;2.5;1021.9;0;0;0;0;44;0;162.6;-1.7;-0.8;01:15;
0.2;91;-1.1;0.2;0;0;1022;0;0;0;0;44;0;162.6;-1.8;-0.9;01:16;
0.2;91;-1.1;0.2;1.8;1.8;1021.7;0;0;0;0;44;0;162.6;-1.8;-0.9;01:17;
0.2;91;-1.1;0.2;1.8;2.2;1021.9;0;0;0;0;44;0;162.6;-1.8;-0.9;01:18;
0.2;91;-1.1;0.2;0;1.8;1022;0;0;0;0;44;0;162.6;-1.8;-0.9;01:19;
0.1;91;-1.2;0.1;0;0;1022;0;0;0;0;44;0;162.6;-1.8;-0.9;01:20;
0;91;-1.3;0;0;0;1022;0;0;0;0;44;0;162.6;-1.8;-0.9;01:21;
0;91;-1.3;0;0;0;1021.9;0;0;0;0;44;0;162.6;-1.9;-0.9;01:22;
-0.1;91;-1.4;-0.1;0;0;1022;0;0;0;0;44;0;162.6;-1.9;-0.9;01:23;
-0.1;91;-1.4;-0.1;0;0;1022;0;0;0;0;44;0;162.6;-1.9;-0.9;01:24;
-0.1;91;-1.4;-0.1;0;0;1021.9;0;0;0;0;44;0;162.6;-1.9;-1;01:25;
-0.1;91;-1.4;-0.1;0;0;1021.7;0;0;0;0;44;0;162.6;-2;-1;01:26;
-0.2;91;-1.5;-0.2;0;0;1021.9;0;0;0;0;44;0;162.6;-2;-1;01:27;
-0.1;91;-1.4;-0.1;0;0;1021.8;0;0;0;0;44;0;162.6;-2;-1;01:28;
-0.1;91;-1.4;-0.1;0;0;1021.9;0;0;0;0;44;0;162.6;-2;-1.1;01:29;
-0.2;91;-1.5;-0.2;0;0;1022;0;0;0;0;44;0;162.6;-2;-1.1;01:30;
-0.2;91;-1.5;-0.2;0;0;1021.9;0;0;0;0;44;0;162.6;-2;-1.1;01:31;
-0.1;91;-1.4;-0.1;0;0;1022.1;0;0;0;0;44;0;162.6;-2;-1.2;01:32;
-0.1;91;-1.4;-0.1;0;0;1021.8;0;0;0;0;44;0;162.6;-2.1;-1.2;01:33;
-0.2;91;-1.5;-0.2;0;0;1021.6;0;0;0;0;44;0;162.6;-2.1;-1.2;01:34;
-0.2;91;-1.5;-0.2;0;0;1021.8;0;0;0;0;44;0;162.6;-2.1;-1.2;01:35;
-0.2;91;-1.5;-0.2;0;0;1021.7;0;0;0;0;44;0;162.6;-2.1;-1.2;01:36;
-0.3;91;-1.6;-0.3;0;0;1021.6;0;0;0;0;44;0;162.6;-2.1;-1.2;01:37;
-0.3;91;-1.6;-0.3;1.8;1.8;1021.7;0;0;0;0;44;0;162.6;-2.1;-1.2;01:38;
-0.2;91;-1.5;-0.2;0;1.8;1021.8;0;0;0;0;44;0;162.6;-2.2;-1.3;01:39;
-0.3;91;-1.6;-0.3;0;0;1021.7;0;0;0;0;44;0;162.6;-2.2;-1.3;01:40;
-0.3;91;-1.6;-0.3;2.2;2.2;1021.7;0;0;0;0;44;0;162.6;-2.2;-1.3;01:41;
-0.2;91;-1.5;-0.2;2.2;2.2;1021.6;0;0;0;0;44;0;162.6;-2.2;-1.3;01:42;
-0.1;91;-1.4;-0.1;2.9;3.6;1021.6;0;0;0;0;44;0;162.6;-2.2;-1.3;01:43;
-0.1;91;-1.4;-0.1;0;0;1021.5;0;0;0;0;44;0;162.6;-2.2;-1.3;01:44;
-0.1;91;-1.4;-0.1;0;0;1021.7;0;0;0;0;44;0;162.6;-2.2;-1.3;01:45;
-0.2;91;-1.5;-0.2;0;0;1021.4;0;0;0;0;44;0;162.6;-2.2;-1.3;01:46;
-0.2;91;-1.5;-0.2;0;0;1021.8;0;0;0;0;44;0;162.6;-2.2;-1.3;01:47;
-0.2;91;-1.5;-0.2;1.8;2.5;1021.5;0;0;0;0;44;0;162.6;-2.2;-1.3;01:48;
-0.1;91;-1.4;-0.1;1.8;1.8;1021.6;0;0;0;0;44;0;162.6;-2.2;-1.3;01:49;
-0.1;91;-1.4;-0.1;0;1.8;1021.4;0;0;0;0;44;0;162.6;-2.2;-1.3;01:50;
-0.1;91;-1.4;-0.1;1.8;1.8;1021.7;0;0;0;0;44;0;162.6;-2.2;-1.3;01:51;
-0.1;91;-1.4;-0.1;2.5;3.2;1021.3;0;0;0;0;44;0;162.6;-2.2;-1.3;01:52;
-0.2;91;-1.5;-0.2;0;1.8;1021.4;0;0;0;0;44;0;162.6;-2.2;-1.3;01:53;
-0.2;91;-1.5;-0.2;1.8;2.2;1021.4;0;0;0;0;44;0;162.6;-2.2;-1.3;01:54;
-0.2;91;-1.5;-0.2;0;0;1021.4;0;0;0;0;44;0;162.6;-2.2;-1.3;01:55;
-0.2;91;-1.5;-0.2;0;0;1021.2;0;0;0;0;44;0;162.6;-2.2;-1.3;01:56;
-0.3;91;-1.6;-0.3;0;0;1021.3;0;0;0;0;44;0;162.6;-2.2;-1.3;01:57;
-0.3;91;-1.6;-0.3;0;0;1021.5;0;0;0;0;44;0;162.6;-2.2;-1.3;01:58;
-0.4;91;-1.7;-0.4;0;0;1021.5;0;0;0;0;44;0;162.6;-2.2;-1.3;01:59;
-0.3;91;-1.6;-0.3;0;0;1021.4;0;0;0;0;44;0;162.6;-2.2;-1.3;02:00;
-0.3;91;-1.6;-0.3;0;0;1021.4;0;0;0;0;44;0;162.6;-2.2;-1.4;02:01;
-0.3;91;-1.6;-0.3;0;0;1021.2;0;0;0;0;44;0;162.6;-2.3;-1.3;02:02;
-0.3;91;-1.6;-0.3;0;0;1021.4;0;0;0;0;44;0;162.6;-2.3;-1.4;02:03;
-0.4;91;-1.7;-0.4;0;0;1021.6;0;0;0;0;44;0;162.6;-2.3;-1.4;02:04;
-0.4;91;-1.7;-0.4;0;0;1021.5;0;0;0;0;44;0;162.6;-2.3;-1.4;02:05;
-0.3;91;-1.6;-0.3;0;1.8;1021.5;0;0;0;0;44;0;162.6;-2.3;-1.4;02:06;
-0.3;91;-1.6;-0.3;0;2.2;1021.3;0;0;0;0;44;0;162.6;-2.3;-1.5;02:07;
-0.2;91;-1.5;-0.2;1.8;2.5;1021.3;0;0;0;0;44;0;162.6;-2.3;-1.4;02:08;
-0.1;91;-1.4;-0.1;1.8;2.9;1021.3;0;0;0;0;44;0;162.6;-2.3;-1.4;02:09;
-0.1;91;-1.4;-0.1;1.8;2.9;1021.2;0;0;0;0;44;0;162.6;-2.3;-1.5;02:10;
-0.1;91;-1.4;-0.1;1.8;1.8;1021.3;0;0;0;0;44;0;162.6;-2.3;-1.5;02:11;
-0.2;91;-1.5;-0.2;2.2;2.5;1021.3;0;0;0;0;44;0;162.6;-2.3;-1.4;02:12;
-0.2;91;-1.5;-0.2;1.8;2.2;1021.1;0;0;0;0;44;0;162.6;-2.3;-1.5;02:13;
-0.2;91;-1.5;-0.2;0;1.8;1021.3;0;0;0;0;44;0;162.6;-2.3;-1.5;02:14;
-0.2;91;-1.5;-0.2;0;2.2;1021.4;0;0;0;0;44;0;162.6;-2.3;-1.5;02:15;
-0.3;91;-1.6;-0.3;0;0;1021.1;0;0;0;0;44;0;162.6;-2.3;-1.5;02:16;
-0.3;91;-1.6;-0.3;0;0;1021.1;0;0;0;0;44;0;162.6;-2.3;-1.5;02:17;
-0.4;91;-1.7;-0.4;0;0;1021.1;0;0;0;0;44;0;162.6;-2.3;-1.4;02:18;
-0.4;91;-1.7;-0.4;0;0;1021.1;0;0;0;0;44;0;162.6;-2.3;-1.4;02:19;
-0.5;91;-1.8;-0.5;0;0;1021.1;0;0;0;0;44;0;162.6;-2.3;-1.4;02:20;
-0.6;91;-1.9;-0.6;0;0;1021.1;0;0;0;0;44;0;162.6;-2.3;-1.4;02:21;
-0.6;91;-1.9;-0.6;0;0;1021.1;0;0;0;0;44;0;162.6;-2.3;-1.4;02:22;
-0.6;91;-1.9;-0.6;0;0;1021;0;0;0;0;44;0;162.6;-2.4;-1.4;02:23;
-0.6;91;-1.9;-0.6;0;0;1021.1;0;0;0;0;44;0;162.6;-2.4;-1.5;02:24;
-0.6;91;-1.9;-0.6;0;1.8;1021.2;0;0;0;0;44;0;162.6;-2.4;-1.5;02:25;
-0.5;91;-1.8;-0.5;2.9;2.9;1021;0;0;0;0;44;0;162.6;-2.4;-1.5;02:26;
-0.4;91;-1.7;-0.4;0;2.2;1021;0;0;0;0;44;0;162.6;-2.4;-1.5;02:27;
-0.3;91;-1.6;-0.3;0;0;1021.2;0;0;0;0;44;0;162.6;-2.4;-1.5;02:28;
-0.4;91;-1.7;-0.4;0;0;1021;0;0;0;0;44;0;162.6;-2.4;-1.5;02:29;
-0.4;91;-1.7;-0.4;0;0;1021;0;0;0;0;44;0;162.6;-2.4;-1.5;02:30;
-0.5;91;-1.8;-0.5;0;0;1020.8;0;0;0;0;44;0;162.6;-2.4;-1.6;02:31;
-0.5;92;-1.7;-0.5;0;0;1021;0;0;0;0;44;0;162.6;-2.4;-1.6;02:32;
-0.4;92;-1.6;-0.4;0;0;1021;0;0;0;0;44;0;162.6;-2.4;-1.6;02:33;
-0.4;92;-1.6;-0.4;0;0;1021.1;0;0;0;0;44;0;162.6;-2.4;-1.6;02:34;
-0.4;92;-1.6;-0.4;0;1.8;1021.2;0;0;0;0;44;0;162.6;-2.4;-1.6;02:35;
-0.4;92;-1.6;-0.4;0;0;1020.9;0;0;0;0;44;0;162.6;-2.4;-1.6;02:36;
-0.4;91;-1.7;-0.4;0;0;1021;0;0;0;0;44;0;162.6;-2.4;-1.6;02:37;
-0.5;91;-1.8;-0.5;0;0;1021;0;0;0;0;44;0;162.6;-2.4;-1.6;02:38;
-0.5;91;-1.8;-0.5;0;0;1021.1;0;0;0;0;44;0;162.6;-2.4;-1.6;02:39;
-0.5;91;-1.8;-0.5;0;0;1020.9;0;0;0;0;44;0;162.6;-2.4;-1.6;02:40;
-0.6;91;-1.9;-0.6;0;0;1021;0;0;0;0;44;0;162.6;-2.4;-1.6;02:41;
-0.6;91;-1.9;-0.6;0;0;1021;0;0;0;0;44;0;162.6;-2.4;-1.6;02:42;
-0.7;91;-2;-0.7;0;0;1020.9;0;0;0;0;44;0;162.6;-2.4;-1.6;02:43;
-0.7;91;-2;-0.7;0;0;1020.9;0;0;0;0;44;0;162.6;-2.4;-1.6;02:44;
-0.7;91;-2;-0.7;0;0;1021;0;0;0;0;44;0;162.6;-2.4;-1.6;02:45;
-0.7;92;-1.9;-0.7;0;0;1020.9;0;0;0;0;44;0;162.6;-2.5;-1.7;02:46;
-0.7;92;-1.9;-0.7;1.8;1.8;1021;0;0;0;0;44;0;162.6;-2.5;-1.7;02:47;
-0.7;92;-1.9;-0.7;0;0;1020.9;0;0;0;0;44;0;162.6;-2.5;-1.7;02:48;
-0.7;91;-2;-0.7;0;0;1020.8;0;0;0;0;44;0;162.6;-2.5;-1.7;02:49;
-0.7;91;-2;-0.7;0;0;1020.9;0;0;0;0;44;0;162.6;-2.5;-1.7;02:50;
-0.8;91;-2.1;-0.8;0;0;1020.9;0;0;0;0;44;0;162.6;-2.5;-1.7;02:51;
-0.8;92;-2;-0.8;0;0;1021;0;0;0;0;44;0;162.6;-2.5;-1.8;02:52;
-0.7;92;-1.9;-0.7;0;1.8;1020.8;0;0;0;0;44;0;162.6;-2.5;-1.8;02:53;
-0.6;92;-1.8;-0.6;1.8;2.2;1021;0;0;0;0;44;0;162.6;-2.6;-1.8;02:54;
-0.6;92;-1.8;-0.6;0;0;1020.9;0;0;0;0;44;0;162.6;-2.5;-1.8;02:55;
-0.6;92;-1.8;-0.6;0;0;1020.9;0;0;0;0;44;0;162.6;-2.5;-1.8;02:56;
-0.6;92;-1.8;-0.6;0;0;1021;0;0;0;0;44;0;162.6;-2.5;-1.8;02:57;
-0.6;92;-1.8;-0.6;0;0;1021;0;0;0;0;44;0;162.6;-2.5;-1.8;02:58;
-0.6;92;-1.8;-0.6;2.2;2.2;1020.9;0;0;0;0;44;0;162.6;-2.5;-1.8;02:59;
-0.6;92;-1.8;-0.6;1.8;2.2;1021;0;0;0;0;44;0;162.6;-2.5;-1.8;03:00;
-0.7;92;-1.9;-0.7;1.8;2.2;1020.9;0;0;0;0;44;0;162.6;-2.5;-1.8;03:01;
-0.7;92;-1.9;-0.7;1.8;2.5;1021;0;0;0;0;44;0;162.6;-2.5;-1.8;03:02;
-0.7;92;-1.9;-0.7;1.8;2.9;1021.1;0;0;0;0;44;0;162.6;-2.4;-1.8;03:03;
-0.7;92;-1.9;-0.7;0;1.8;1021;0;0;0;0;44;0;162.6;-2.4;-1.8;03:04;
-0.7;92;-1.9;-0.7;0;0;1020.9;0;0;0;0;44;0;162.6;-2.3;-1.9;03:05;
-0.7;92;-1.9;-0.7;0;1.8;1020.7;0;0;0;0;44;0;162.6;-2.3;-1.8;03:06;
-0.7;92;-1.9;-0.7;1.8;1.8;1021.1;0;0;0;0;44;0;162.6;-2.3;-1.8;03:07;
-0.7;92;-1.9;-0.7;0;1.8;1021;0;0;0;0;44;0;162.6;-2.2;-1.9;03:08;
-0.7;92;-1.9;-0.7;0;0;1021;0;0;0;0;44;0;162.6;-2.2;-1.8;03:09;
-0.7;92;-1.9;-0.7;0;0;1020.9;0;0;0;0;44;0;162.6;-2.2;-1.8;03:10;
-0.7;92;-1.9;-0.7;1.8;1.8;1020.9;0;0;0;0;44;0;162.6;-2.3;-1.9;03:11;
-0.7;92;-1.9;-0.7;0;1.8;1020.9;0;0;0;0;44;0;162.6;-2.3;-1.9;03:12;
-0.7;92;-1.9;-0.7;0;0;1020.8;0;0;0;0;44;0;162.6;-2.3;-1.9;03:13;
-0.7;92;-1.9;-0.7;0;0;1021.2;0;0;0;0;44;0;162.6;-2.3;-1.9;03:14;
-0.8;92;-2;-0.8;0;0;1020.9;0;0;0;0;44;0;162.6;-2.3;-1.9;03:15;
-0.8;92;-2;-0.8;0;0;1021;0;0;0;0;44;0;162.6;-2.3;-1.9;03:16;
-0.8;92;-2;-0.8;0;0;1020.9;0;0;0;0;44;0;162.6;-2.3;-1.9;03:17;
-0.9;92;-2.1;-0.9;0;0;1020.7;0;0;0;0;44;0;162.6;-2.3;-2;03:18;
-0.9;92;-2.1;-0.9;0;0;1020.8;0;0;0;0;44;0;162.6;-2.3;-2;03:19;
-1;92;-2.1;-1;0;1.8;1021;0;0;0;0;44;0;162.6;-2.4;-2;03:20;
-1;92;-2.1;-1;0;0;1020.8;0;0;0;0;44;0;162.6;-2.4;-2;03:21;
-1;92;-2.1;-1;0;0;1020.9;0;0;0;0;44;0;162.6;-2.4;-2;03:22;
-1;92;-2.1;-1;0;0;1020.8;0;0;0;0;44;0;162.6;-2.4;-2;03:23;
-1.1;92;-2.2;-1.1;0;0;1020.8;0;0;0;0;44;0;162.6;-2.5;-2;03:24;
-1.1;92;-2.2;-1.1;0;1.8;1021.1;0;0;0;0;44;0;162.6;-2.5;-2;03:25;
-1.1;92;-2.2;-1.1;0;0;1020.6;0;0;0;0;44;0;162.6;-2.5;-2;03:26;
-1.1;92;-2.2;-1.1;0;1.8;1020.7;0;0;0;0;44;0;162.6;-2.5;-2;03:27;
-1.1;92;-2.2;-1.1;0;0;1020.8;0;0;0;0;44;0;162.6;-2.5;-2;03:28;
-1.1;92;-2.2;-1.1;1.8;2.2;1020.7;0;0;0;0;44;0;162.6;-2.6;-2;03:29;
-1;92;-2.1;-1;0;0;1020.8;0;0;0;0;44;0;162.6;-2.5;-2;03:30;
-1;92;-2.1;-1;0;1.8;1020.8;0;0;0;0;44;0;162.6;-2.5;-2;03:31;
-1;92;-2.1;-1;0;0;1020.6;0;0;0;0;44;0;162.6;-2.6;-2.1;03:32;
-1;92;-2.1;-1;0;0;1020.7;0;0;0;0;44;0;162.6;-2.5;-2.1;03:33;
-1;92;-2.1;-1;0;0;1020.6;0;0;0;0;44;0;162.6;-2.6;-2.1;03:34;
-1.1;92;-2.2;-1.1;0;0;1020.5;0;0;0;0;44;0;162.6;-2.6;-2.1;03:35;
-1.1;92;-2.2;-1.1;0;0;1020.7;0;0;0;0;44;0;162.6;-2.6;-2.1;03:36;
-1.2;92;-2.3;-1.2;0;0;1020.7;0;0;0;0;44;0;162.6;-2.6;-2.2;03:37;
-1.2;92;-2.3;-1.2;0;0;1020.6;0;0;0;0;44;0;162.6;-2.6;-2.2;03:38;
-1.3;91;-2.6;-1.3;0;0;1020.6;0;0;0;0;44;0;162.6;-2.7;-2.2;03:39;
-1.3;92;-2.4;-1.3;0;0;1020.7;0;0;0;0;44;0;162.6;-2.7;-2.2;03:40;
-1.3;92;-2.4;-1.3;0;0;1020.6;0;0;0;0;44;0;162.6;-2.7;-2.2;03:41;
-1.3;92;-2.4;-1.3;0;0;1020.5;0;0;0;0;44;0;162.6;-2.7;-2.2;03:42;
-1.2;92;-2.3;-1.2;1.8;1.8;1020.8;0;0;0;0;44;0;162.6;-2.8;-2.2;03:43;
-1.2;92;-2.3;-1.2;0;0;1020.5;0;0;0;0;44;0;162.6;-2.8;-2.3;03:44;
-1.3;92;-2.4;-1.3;0;1.8;1020.5;0;0;0;0;44;0;162.6;-2.8;-2.3;03:45;
-1.3;92;-2.4;-1.3;0;2.5;1020.8;0;0;0;0;44;0;162.6;-2.8;-2.3;03:46;
-1.2;92;-2.3;-1.2;0;0;1020.5;0;0;0;0;44;0;162.6;-2.9;-2.3;03:47;
-1.1;92;-2.2;-1.1;0;1.8;1020.7;0;0;0;0;44;0;162.6;-2.9;-2.3;03:48;
-1.1;92;-2.2;-1.1;0;0;1020.5;0;0;0;0;44;0;162.6;-2.9;-2.3;03:49;
-1.1;92;-2.2;-1.1;3.2;3.2;1020.8;0;0;0;0;44;0;162.6;-2.9;-2.3;03:50;
-1;92;-2.1;-1;2.9;2.9;1020.4;0;0;0;0;44;0;162.6;-2.8;-2.3;03:51;
-1;92;-2.1;-1;0;2.5;1020.3;0;0;0;0;44;0;162.6;-2.8;-2.3;03:52;
-0.9;92;-2.1;-0.9;2.2;2.5;1020.4;0;0;0;0;44;0;162.6;-2.9;-2.3;03:53;
-0.9;92;-2.1;-0.9;0;2.5;1020.6;0;0;0;0;44;0;162.6;-2.8;-2.3;03:54;
-0.9;92;-2.1;-0.9;2.2;2.9;1020.5;0;0;0;0;44;0;162.6;-2.8;-2.3;03:55;
-1;92;-2.1;-1;1.8;2.2;1020.6;0;0;0;0;44;0;162.6;-2.8;-2.4;03:56;
-1;92;-2.1;-1;0;0;1020.5;0;0;0;0;44;0;162.6;-2.8;-2.3;03:57;
-1;92;-2.1;-1;0;2.2;1020.5;0;0;0;0;44;0;162.6;-2.8;-2.3;03:58;
-1.1;92;-2.2;-1.1;0;0;1020.5;0;0;0;0;44;0;162.6;-2.8;-2.4;03:59;
-1.1;92;-2.2;-1.1;0;0;1020.3;0;0;0;0;44;0;162.6;-2.8;-2.4;04:00;
-1.1;92;-2.2;-1.1;0;0;1020.4;0;0;0;0;44;0;162.6;-2.8;-2.4;04:01;
-1.1;92;-2.2;-1.1;0;0;1020.2;0;0;0;0;44;0;162.6;-2.8;-2.4;04:02;
